IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",37.8179367068115
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",38.3701745628301
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",38.9268508872535
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",39.491557980748
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",40.0636285488681
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",40.6401249518964
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",41.2183216371403
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",41.8010962445862
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",42.3905206032312
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",42.9784613564012
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",43.5653784459941
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",44.1536526219292
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",44.7371461856195
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",45.3191839289079
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",45.8967195353806
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",46.4656555296844
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",47.0263160641757
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",47.578910873775
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",48.1215979737327
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",48.6548468364001
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",8,"Albania","AL","ALB",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",49.1807891454074
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",28.8255623962335
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.0292638348033
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.1933651307974
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.3212224658133
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.4526081930823
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.5977231806086
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",83,"2032",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.7451107054473
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",84,"2033",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.8873910960376
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",85,"2034",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.03541457686
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",86,"2035",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.2031139690731
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",87,"2036",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.392350536831
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",88,"2037",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.6035073086132
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",89,"2038",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",30.8343983934981
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",90,"2039",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.0832418648843
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",91,"2040",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.350024694394
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",92,"2041",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.6305468332248
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",93,"2042",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",31.9207416429434
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",94,"2043",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",32.2168351394745
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",95,"2044",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",32.5165862755684
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",32.8250263772208
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",12,"Algeria","DZ","DZA",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",33.147585080682
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",77,"2026",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.0879289248495
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",78,"2027",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.1058714504816
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",79,"2028",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.0713242650574
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",80,"2029",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.0593242086821
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",81,"2030",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.1373345525492
67,"Median age of population","Median age of the total population","World Population Prospects",2024,"United Nations Population Division",16,"American Samoa","AS","ASM",82,"2031",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",29.3212530757518
